Unnamed: 0,Reactant SMILES,Reactant SMILES_2,Product SMILES,Product SMILES_2,Catalyst SMILES,Ligand SMILES,Solvent SMILES,Solvent SMILES_2,Additive SMILES,Additive SMILES_2,Additive SMILES_s2,Yield 2,ee 3,Product 2 R or S,Pre catalyst 2(True or False),Ammount of additive 2,dr 3,Type of Coordination Atoms 2,Additive 2 step 2,L/M 1,L/M 2,Yield 1,Charge of Ligand 2,Ammount of reactant 1(mmol),Central Metal of Catalyst 2,Solvent Ratio,Pressure/atm,S/C 2,Solvent 2 ammount(mL),Valence of Central Metal 1,ee 1,Valence of Central Metal 2,Pre catalyst 1(True or False),Central Metal of Catalyst 1,Ligand Name 2,Ammount of additive 2 step 2,dr 2,Product 3 R or S,"Other information(use ""-"" to split, eg. 'property1-property2')",Reactant Name 2,Ligand 1 Type,Reaction ID,Additive 2,Additive 1 step 2,Reaction Temperature/C step 2,Product Name 2,Product Name 3,Reaction Temperature/C,(Pre)Catalyst Name 2,pdf name (don't include '.pdf'),Solvent 1 ammount(mL),dr 1,S/C 1,Ligand 2 Type,Type of Coordination Atoms 1,Ammount of additive 1 step 2,Reaction Time/h,Number of Coordination Atoms 1,Solvent 2,Ammount of additive 1,ee 2,Ammount of reactant 2(mmol),Reaction Time/h step 2,Product 1 R or S,LED,Number of Coordination Atoms 2,LED step 2,Ammount of Molecular Sieve(mg),Charge of Ligand 1,Reaction Type,Ref.(DOI),Yield 3,"Molecular Sieve(3A, 4A, 5A)"
14,CC(C)N(C=O)C(C)C,CCCC#CCCC,CCCC1=C(CCC)C(=O)N(C(C)C)[C@H](C)C1,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],CC(C)(C)CN1[C@@H]2CCCC[C@H]2N(CC(C)(C)C)[PH]1=O,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.9,,0.2,,,,,,0,0.07,,True,Ni,,,,,,oct-4-yne,,15,,,,,,100,,10.1002_ange.202209625,0.5,,20,,P,,12,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
15,CC(C)N(C=O)C(C)C,CCCC#CCCC,CCCC1=C(CCC)C(=O)N(C(C)C)[C@H](C)C1,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],O=[PH]1Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.2,,0.2,,,,,,0,0.4,,True,Ni,,,,,,oct-4-yne,,16,,,,,,100,,10.1002_ange.202209625,0.5,,20,,P,,12,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
16,CC(C)N(C=O)C(C)C,CCCC#CCCC,CCCC1=C(CCC)C(=O)N(C(C)C)[C@H](C)C1,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],CCc1cc2ccccc2c2c1O[PH](=O)Oc1c(CC)cc3ccccc3c1-2,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.24,,0.2,,,,,,0,0.67,,True,Ni,,,,,,oct-4-yne,,17,,,,,,100,,10.1002_ange.202209625,0.5,,20,,P,,12,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
17,CC(C)N(C=O)C(C)C,CCCC#CCCC,CCCC1=C(CCC)C(=O)N(C(C)C)[C@H](C)C1,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],C[Si](C)(C)c1cc2ccccc2c2c1O[PH](=O)Oc1c([Si](C)(C)C)cc3ccccc3c1-2,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.68,,0.2,,,,,,0,0.0,,True,Ni,,,,,,oct-4-yne,,18,,,,,,100,,10.1002_ange.202209625,0.5,,20,,P,,12,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
18,CC(C)N(C=O)C(C)C,CCCC#CCCC,CCCC1=C(CCC)C(=O)N(C(C)C)[C@H](C)C1,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],O=[PH]1N(Cc2ccccc2)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1Cc1ccccc1,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.72,,0.2,,,,,,0,0.23,,True,Ni,,,,,,oct-4-yne,,19,,,,,,100,,10.1002_ange.202209625,0.5,,20,,P,,12,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
19,CC(C)N(C=O)C(C)C,CCCC#CCCC,CCCC1=C(CCC)C(=O)N(C(C)C)[C@H](C)C1,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],CC(C)(C)CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(CC(C)(C)C)[PH]1=O,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.86,,0.2,,,,,,0,0.46,,True,Ni,,,,,,oct-4-yne,,20,,,,,,100,,10.1002_ange.202209625,0.5,,20,,P,,12,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
20,CC(C)N(C=O)C(C)C,CCCC#CCCC,CCCC1=C(CCC)C(=O)N(C(C)C)[C@H](C)C1,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],O=[PH]1N(Cc2ccccc2)c2ccc3c(c2-c2c(ccc4c2CCCC4)N1Cc1ccccc1)CCCC3,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.76,,0.2,,,,,,0,0.59,,True,Ni,,,,,,oct-4-yne,,21,,,,,,100,,10.1002_ange.202209625,0.5,,20,,P,,12,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
21,CC(C)N(C=O)C(C)C,CCCC#CCCC,CCCC1=C(CCC)C(=O)N(C(C)C)[C@H](C)C1,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],CC(C)(C)CN1c2ccc3c(c2-c2c(ccc4c2CCCC4)N(CC(C)(C)C)[PH]1=O)CCCC3,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.92,,0.2,,,,,,0,0.9,,True,Ni,,,,,,oct-4-yne,,22,,,,,,100,,10.1002_ange.202209625,0.5,,20,,P,,12,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
22,CC(C)N(C=O)C(C)C,CCCC#CCCC,CCCC1=C(CCC)C(=O)N(C(C)C)[C@H](C)C1,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],CC(C)(C)CN1c2ccc3c(c2-c2c(ccc4c2CCCC4)N(CC(C)(C)C)[PH]1=O)CCCC3,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.92,,0.2,,,,,,0,0.91,,True,Ni,,,,,,oct-4-yne,,23,,,,,,80,,10.1002_ange.202209625,0.5,,20,,P,,2,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
23,CC(C)N(C=O)C(C)C,CCC#CCC,CCC1=C(CC)C(=O)N(C(C)C)[C@H](C)C1,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],CC(C)(C)CN1c2ccc3c(c2-c2c(ccc4c2CCCC4)N(CC(C)(C)C)[PH]1=O)CCCC3,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.83,,0.2,,,,,,0,0.93,,True,Ni,,,,,,hex-3-yne,,24,,,,,,80,,10.1002_ange.202209625,0.5,,20,,P,,2,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
24,CC(C)N(C=O)C(C)C,CCCCCC(=O)C#CC(=O)CCCCC,CCCCCC(=O)C1=C(C(=O)CCCCC)C(=O)N(C(C)C)[C@H](C)C1,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],CC(C)(C)CN1c2ccc3c(c2-c2c(ccc4c2CCCC4)N(CC(C)(C)C)[PH]1=O)CCCC3,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.86,,0.2,,,,,,0,0.93,,True,Ni,,,,,,"tetradec-7-yne-6,9-dione",,25,,,,,,80,,10.1002_ange.202209625,0.5,,20,,P,,2,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
25,CC(C)N(C=O)C(C)C,CC(C)CCC#CCCC(C)C,CC(C)CCC1=C(CCC(C)C)C(=O)N(C(C)C)[C@H](C)C1,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],CC(C)(C)CN1c2ccc3c(c2-c2c(ccc4c2CCCC4)N(CC(C)(C)C)[PH]1=O)CCCC3,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.93,,0.2,,,,,,0,0.93,,True,Ni,,,,,,"2,9-dimethyldec-5-yne",,26,,,,,,80,,10.1002_ange.202209625,0.5,,20,,P,,2,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
26,CC(C)N(C=O)C(C)C,COCCCC#CCCCOC,COCCCC1=C(CCCOC)C(=O)N(C(C)C)[C@H](C)C1,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],CC(C)(C)CN1c2ccc3c(c2-c2c(ccc4c2CCCC4)N(CC(C)(C)C)[PH]1=O)CCCC3,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.48,,0.2,,,,,,0,0.9,,True,Ni,,,,,,"1,8-dimethoxyoct-4-yne",,27,,,,,,80,,10.1002_ange.202209625,0.5,,20,,P,,2,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
27,CC(C)N(C=O)C(C)C,C(#Cc1ccccc1)c1ccccc1,CC(C)N1C(=O)C(c2ccccc2)=C(c2ccccc2)C[C@H]1C,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],CC(C)(C)CN1c2ccc3c(c2-c2c(ccc4c2CCCC4)N(CC(C)(C)C)[PH]1=O)CCCC3,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.67,,0.2,,,,,,0,0.92,,True,Ni,,,,,,"1,2-diphenylethyne",,28,,,,,,80,,10.1002_ange.202209625,0.5,,20,,P,,2,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
28,CC(C)N(C=O)C(C)C,Cc1ccc(C#Cc2ccc(C)cc2)cc1,Cc1ccc(C2=C(c3ccc(C)cc3)C(=O)N(C(C)C)[C@H](C)C2)cc1,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],CC(C)(C)CN1c2ccc3c(c2-c2c(ccc4c2CCCC4)N(CC(C)(C)C)[PH]1=O)CCCC3,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.81,,0.2,,,,,,0,0.94,,True,Ni,,,,,,"1,2-di-p-tolylethyne",,29,,,,,,80,,10.1002_ange.202209625,0.5,,20,,P,,2,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
29,CC(C)N(C=O)C(C)C,Cc1cccc(C#Cc2cccc(C)c2)c1,Cc1cccc(C2=C(c3cccc(C)c3)C(=O)N(C(C)C)[C@H](C)C2)c1,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],CC(C)(C)CN1c2ccc3c(c2-c2c(ccc4c2CCCC4)N(CC(C)(C)C)[PH]1=O)CCCC3,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.62,,0.2,,,,,,0,0.91,,True,Ni,,,,,,"1,2-di-m-tolylethyne",,30,,,,,,80,,10.1002_ange.202209625,0.5,,20,,P,,2,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
30,CC(C)N(C=O)C(C)C,Cc1ccccc1C#Cc1ccccc1C,Cc1ccccc1C1=C(c2ccccc2C)C(=O)N(C(C)C)[C@H](C)C1,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],CC(C)(C)CN1c2ccc3c(c2-c2c(ccc4c2CCCC4)N(CC(C)(C)C)[PH]1=O)CCCC3,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.69,,0.2,,,,,,0,0.9,,True,Ni,,,,,,"1,2-di-o-tolylethyne",,31,,,,,,80,,10.1002_ange.202209625,0.5,,20,,P,,2,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
31,CC(C)N(C=O)C(C)C,CC(C)(C)c1ccc(C#Cc2ccc(C(C)(C)C)cc2)cc1,CC(C)N1C(=O)C(c2ccc(C(C)(C)C)cc2)=C(c2ccc(C(C)(C)C)cc2)C[C@H]1C,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],CC(C)(C)CN1c2ccc3c(c2-c2c(ccc4c2CCCC4)N(CC(C)(C)C)[PH]1=O)CCCC3,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.93,,0.2,,,,,,0,0.9,,True,Ni,,,,,,"1,2-bis(4-(tert-butyl)phenyl)ethyne",,32,,,,,,80,,10.1002_ange.202209625,0.5,,20,,P,,2,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
32,CC(C)N(C=O)C(C)C,COc1ccc(C#Cc2ccc(OC)cc2)cc1,COc1ccc(C2=C(c3ccc(OC)cc3)C(=O)N(C(C)C)[C@H](C)C2)cc1,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],CC(C)(C)CN1c2ccc3c(c2-c2c(ccc4c2CCCC4)N(CC(C)(C)C)[PH]1=O)CCCC3,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.78,,0.2,,,,,,0,0.92,,True,Ni,,,,,,"1,2-bis(4-methoxyphenyl)ethyne",,33,,,,,,80,,10.1002_ange.202209625,0.5,,20,,P,,2,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
33,CC(C)N(C=O)C(C)C,FC(F)(F)Oc1ccc(C#Cc2ccc(OC(F)(F)F)cc2)cc1,CC(C)N1C(=O)C(c2ccc(OC(F)(F)F)cc2)=C(c2ccc(OC(F)(F)F)cc2)C[C@H]1C,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],CC(C)(C)CN1c2ccc3c(c2-c2c(ccc4c2CCCC4)N(CC(C)(C)C)[PH]1=O)CCCC3,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.54,,0.2,,,,,,0,0.92,,True,Ni,,,,,,"1,2-bis(4-(trifluoromethoxy)phenyl)ethyne",,34,,,,,,80,,10.1002_ange.202209625,0.5,,20,,P,,2,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
34,CC(C)N(C=O)C(C)C,Fc1ccc(C#Cc2ccc(F)cc2)cc1,CC(C)N1C(=O)C(c2ccc(F)cc2)=C(c2ccc(F)cc2)C[C@H]1C,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],CC(C)(C)CN1c2ccc3c(c2-c2c(ccc4c2CCCC4)N(CC(C)(C)C)[PH]1=O)CCCC3,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.63,,0.2,,,,,,0,0.95,,True,Ni,,,,,,"1,2-bis(4-fluorophenyl)ethyne",,35,,,,,,80,,10.1002_ange.202209625,0.5,,20,,P,,2,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
35,CC(C)N(C=O)C(C)C,Fc1cccc(C#Cc2cccc(F)c2)c1,CC(C)N1C(=O)C(c2cccc(F)c2)=C(c2cccc(F)c2)C[C@H]1C,,C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Ni],CC(C)(C)CN1c2ccc3c(c2-c2c(ccc4c2CCCC4)N(CC(C)(C)C)[PH]1=O)CCCC3,Cc1ccccc1,,CC(C)C[Al](CC(C)C)CC(C)C,,,,,,,,,,,1,,0.53,,0.2,,,,,,0,0.9,,True,Ni,,,,,,"1,2-bis(3-fluorophenyl)ethyne",,36,,,,,,80,,10.1002_ange.202209625,0.5,,20,,P,,2,1,,0.08,,0.4,,R,,,,,0,1,10.1002_ange.202209625,,
