Unnamed: 0,Reactant SMILES,Reactant SMILES_2,Product SMILES,Product SMILES_2,Catalyst SMILES,Ligand SMILES,Solvent SMILES,Solvent SMILES_2,Additive SMILES,Additive SMILES_2,Additive SMILES_s2,Yield 2,ee 3,Product 2 R or S,Pre catalyst 2(True or False),Ammount of additive 2,dr 3,Type of Coordination Atoms 2,Additive 2 step 2,L/M 1,L/M 2,Yield 1,Charge of Ligand 2,Ammount of reactant 1(mmol),Central Metal of Catalyst 2,Solvent Ratio,Pressure/atm,S/C 2,Solvent 2 ammount(mL),Valence of Central Metal 1,ee 1,Valence of Central Metal 2,Pre catalyst 1(True or False),Central Metal of Catalyst 1,Ligand Name 2,Ammount of additive 2 step 2,dr 2,Product 3 R or S,"Other information(use ""-"" to split, eg. 'property1-property2')",Reactant Name 2,Ligand 1 Type,Reaction ID,Additive 2,Additive 1 step 2,Reaction Temperature/C step 2,Product Name 2,Product Name 3,Reaction Temperature/C,(Pre)Catalyst Name 2,pdf name (don't include '.pdf'),Solvent 1 ammount(mL),dr 1,S/C 1,Ligand 2 Type,Type of Coordination Atoms 1,Ammount of additive 1 step 2,Reaction Time/h,Number of Coordination Atoms 1,Solvent 2,Ammount of additive 1,ee 2,Ammount of reactant 2(mmol),Reaction Time/h step 2,Product 1 R or S,LED,Number of Coordination Atoms 2,LED step 2,Ammount of Molecular Sieve(mg),Charge of Ligand 1,Reaction Type,Ref.(DOI),Yield 3,"Molecular Sieve(3A, 4A, 5A)"
10,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,CC#N,,O=P([O-])([O-])[O-].[K+].[K+].[K+].[K+].[K+].[K+],,,,,,,,,,,2,,0.96,,0.2,,,,,,2,0.11,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,11.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,"N,O",,12,2,,0.5,,1.6,,S,,,,,0,,10.1002_ajoc.202100502,,
11,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F.[Pd+2],CCN(Cc1ccccc1)P1OC(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)[C@@H]2OC(CC)(CC)O[C@H]2C(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)O1,CC#N,,O=P([O-])([O-])[O-].[K+].[K+].[K+].[K+].[K+].[K+],,,,,,,,,,,2,,0.97,,0.2,,,,,,2,0.0,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,12.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,P,,12,1,,0.5,,1.6,,S,,,,,0,1.0,10.1002_ajoc.202100502,,
12,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,Cl[Pd]Cl,CCN(Cc1ccccc1)P1OC(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)[C@@H]2OC(CC)(CC)O[C@H]2C(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)O1,CC#N,,O=P([O-])([O-])[O-].[K+].[K+].[K+].[K+].[K+].[K+],,,,,,,,,,,2,,0.91,,0.2,,,,,,2,0.0,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,13.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,P,,12,1,,0.5,,1.6,,S,,,,,0,,10.1002_ajoc.202100502,,
13,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,CC(C)(C)[PH]1(C(C)(C)C)C2=CC=CC2[Fe][C@@H]2C=CC=C2[PH](C(C)(C)C)(C(C)(C)C)[Pd]1(Cl)Cl,CCN(Cc1ccccc1)P1OC(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)[C@@H]2OC(CC)(CC)O[C@H]2C(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)O1,CC#N,,O=P([O-])([O-])[O-].[K+].[K+].[K+].[K+].[K+].[K+],,,,,,,,,,,2,,0.65,,0.2,,,,,,2,0.57,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,14.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,P,,12,1,,0.5,,1.6,,S,,,,,0,,10.1002_ajoc.202100502,,
14,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,CC(C)(C)[PH]1(C(C)(C)C)C2=CC=CC2[Fe][C@@H]2C=CC=C2[PH](C(C)(C)C)(C(C)(C)C)[Pd]1(Cl)Cl,CCN(Cc1ccccc1)P1OC(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)[C@@H]2OC(CC)(CC)O[C@H]2C(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)O1,CC#N,,O=C([O-])[O-].[Na+].[Na+],,,,,,,,,,,2,,0.18,,0.2,,,,,,2,0.34,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,15.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,P,,12,1,,0.5,,1.6,,S,,,,,0,,10.1002_ajoc.202100502,,
15,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,CC(C)(C)[PH]1(C(C)(C)C)C2=CC=CC2[Fe][C@@H]2C=CC=C2[PH](C(C)(C)C)(C(C)(C)C)[Pd]1(Cl)Cl,CCN(Cc1ccccc1)P1OC(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)[C@@H]2OC(CC)(CC)O[C@H]2C(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)O1,CC#N,,O=C([O-])[O-].[K+].[K+],,,,,,,,,,,2,,0.25,,0.2,,,,,,2,0.25,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,16.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,P,,12,1,,0.5,,1.6,,S,,,,,0,,10.1002_ajoc.202100502,,
16,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,CC(C)(C)[PH]1(C(C)(C)C)C2=CC=CC2[Fe][C@@H]2C=CC=C2[PH](C(C)(C)C)(C(C)(C)C)[Pd]1(Cl)Cl,CCN(Cc1ccccc1)P1OC(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)[C@@H]2OC(CC)(CC)O[C@H]2C(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)O1,CC#N,,O=C([O-])[O-].[Cs+].[Cs+],,,,,,,,,,,2,,0.08,,0.2,,,,,,2,0.07,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,17.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,P,,12,1,,0.5,,1.6,,S,,,,,0,,10.1002_ajoc.202100502,,
17,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,CC(C)(C)[PH]1(C(C)(C)C)C2=CC=CC2[Fe][C@@H]2C=CC=C2[PH](C(C)(C)C)(C(C)(C)C)[Pd]1(Cl)Cl,CCN(Cc1ccccc1)P1OC(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)[C@@H]2OC(CC)(CC)O[C@H]2C(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)O1,CC#N,,[Cs+].[F-],,,,,,,,,,,2,,0.29,,0.2,,,,,,2,0.25,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,18.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,P,,12,1,,0.5,,1.6,,S,,,,,0,,10.1002_ajoc.202100502,,
18,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,CC(C)(C)[PH]1(C(C)(C)C)C2=CC=CC2[Fe][C@@H]2C=CC=C2[PH](C(C)(C)C)(C(C)(C)C)[Pd]1(Cl)Cl,CCN(Cc1ccccc1)P1OC(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)[C@@H]2OC(CC)(CC)O[C@H]2C(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)O1,CC#N,,CN(C)C(=N)N(C)C,,,,,,,,,,,2,,0.72,,0.2,,,,,,2,0.0,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,19.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,P,,12,1,,0.5,,1.6,,S,,,,,0,,10.1002_ajoc.202100502,,
19,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,CC(C)(C)[PH]1(C(C)(C)C)C2=CC=CC2[Fe][C@@H]2C=CC=C2[PH](C(C)(C)C)(C(C)(C)C)[Pd]1(Cl)Cl,CCN(Cc1ccccc1)P1OC(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)[C@@H]2OC(CC)(CC)O[C@H]2C(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)O1,CC#N,,C1CCC2=NCCCN2CC1,,,,,,,,,,,2,,0.62,,0.2,,,,,,2,0.0,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,20.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,P,,12,1,,0.5,,1.6,,S,,,,,0,,10.1002_ajoc.202100502,,
20,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,CC(C)(C)[PH]1(C(C)(C)C)C2=CC=CC2[Fe][C@@H]2C=CC=C2[PH](C(C)(C)C)(C(C)(C)C)[Pd]1(Cl)Cl,CCN(Cc1ccccc1)P1OC(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)[C@@H]2OC(CC)(CC)O[C@H]2C(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)O1,CC#N,,C1CN2CCN1CC2,,,,,,,,,,,2,,0.26,,0.2,,,,,,2,0.0,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,21.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,P,,12,1,,0.5,,1.6,,S,,,,,0,,10.1002_ajoc.202100502,,
21,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,CC(C)(C)[PH]1(C(C)(C)C)C2=CC=CC2[Fe][C@@H]2C=CC=C2[PH](C(C)(C)C)(C(C)(C)C)[Pd]1(Cl)Cl,CCN(Cc1ccccc1)P1OC(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)[C@@H]2OC(CC)(CC)O[C@H]2C(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)O1,CN(C)C=O,,O=P([O-])([O-])[O-].[K+].[K+].[K+].[K+].[K+].[K+],,,,,,,,,,,2,,0.99,,0.2,,,,,,2,0.03,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,22.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,P,,12,1,,0.5,,1.6,,S,,,,,0,,10.1002_ajoc.202100502,,
22,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,CC(C)(C)[PH]1(C(C)(C)C)C2=CC=CC2[Fe][C@@H]2C=CC=C2[PH](C(C)(C)C)(C(C)(C)C)[Pd]1(Cl)Cl,CCN(Cc1ccccc1)P1OC(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)[C@@H]2OC(CC)(CC)O[C@H]2C(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)O1,CN(C)c1ccccc1,,O=P([O-])([O-])[O-].[K+].[K+].[K+].[K+].[K+].[K+],,,,,,,,,,,2,,0.99,,0.2,,,,,,2,0.04,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,23.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,P,,12,1,,0.5,,1.6,,S,,,,,0,,10.1002_ajoc.202100502,,
23,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,CC(C)(C)[PH]1(C(C)(C)C)C2=CC=CC2[Fe][C@@H]2C=CC=C2[PH](C(C)(C)C)(C(C)(C)C)[Pd]1(Cl)Cl,CCN(Cc1ccccc1)P1OC(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)[C@@H]2OC(CC)(CC)O[C@H]2C(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)O1,C1CCOC1,,O=P([O-])([O-])[O-].[K+].[K+].[K+].[K+].[K+].[K+],,,,,,,,,,,2,,0.62,,0.2,,,,,,2,0.11,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,24.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,P,,12,1,,0.5,,1.6,,S,,,,,0,,10.1002_ajoc.202100502,,
24,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,CC(C)(C)[PH]1(C(C)(C)C)C2=CC=CC2[Fe][C@@H]2C=CC=C2[PH](C(C)(C)C)(C(C)(C)C)[Pd]1(Cl)Cl,CCN(Cc1ccccc1)P1OC(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)[C@@H]2OC(CC)(CC)O[C@H]2C(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)O1,CN(C)P(=O)(N(C)C)N(C)C,,O=P([O-])([O-])[O-].[K+].[K+].[K+].[K+].[K+].[K+],,,,,,,,,,,2,,0.38,,0.2,,,,,,2,0.16,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,25.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,P,,12,1,,0.5,,1.6,,S,,,,,0,,10.1002_ajoc.202100502,,
25,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,CC(C)(C)[PH]1(C(C)(C)C)C2=CC=CC2[Fe][C@@H]2C=CC=C2[PH](C(C)(C)C)(C(C)(C)C)[Pd]1(Cl)Cl,CC1(C)O[C@@H]2[C@@H](O1)C(c1ccccc1)(c1ccccc1)OP(N1CCCCC1)OC2(c1ccccc1)c1ccccc1,CC#N,,O=P([O-])([O-])[O-].[K+].[K+].[K+].[K+].[K+].[K+],,,,,,,,,,,2,,0.68,,0.2,,,,,,2,0.13,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,26.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,P,,12,1,,0.5,,1.6,,S,,,,,0,1.0,10.1002_ajoc.202100502,,
26,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,CC(C)(C)[PH]1(C(C)(C)C)C2=CC=CC2[Fe][C@@H]2C=CC=C2[PH](C(C)(C)C)(C(C)(C)C)[Pd]1(Cl)Cl,CCN(Cc1ccccc1)P1OC(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)[C@@H]2OC(CC)(CC)O[C@H]2C(c2cc(C)cc(C)c2)(c2cc(C)cc(C)c2)O1,CC#N,,O=P([O-])([O-])[O-].[K+].[K+].[K+].[K+].[K+].[K+],,,,,,,,,,,2,,0.68,,0.2,,,,,,2,0.45,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,27.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,P,,12,1,,0.5,,1.6,,S,,,,,0,,10.1002_ajoc.202100502,,
27,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,CC(C)(C)[PH]1(C(C)(C)C)C2=CC=CC2[Fe][C@@H]2C=CC=C2[PH](C(C)(C)C)(C(C)(C)C)[Pd]1(Cl)Cl,CN(C)P1OC(c2ccccc2)(c2ccccc2)[C@@H]2OC(C)(C)O[C@H]2C(c2ccccc2)(c2ccccc2)O1,CC#N,,O=P([O-])([O-])[O-].[K+].[K+].[K+].[K+].[K+].[K+],,,,,,,,,,,2,,0.38,,0.2,,,,,,2,0.0,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,28.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,P,,12,1,,0.5,,1.6,,S,,,,,0,,10.1002_ajoc.202100502,,
28,C=C(COc1ccccc1I)c1ccccc1,C[Si](C)(C)[Si](C)(C)C,C[Si](C)(C)C[C@@]1(c2ccccc2[Si](C)(C)C)COc2ccccc21,,CC(C)(C)[PH]1(C(C)(C)C)C2=CC=CC2[Fe][C@@H]2C=CC=C2[PH](C(C)(C)C)(C(C)(C)C)[Pd]1(Cl)Cl,CCCN(CCC)P1OC(c2ccccc2)(c2ccccc2)[C@@H]2OC(C)(C)O[C@H]2C(c2ccccc2)(c2ccccc2)O1,CC#N,,O=P([O-])([O-])[O-].[K+].[K+].[K+].[K+].[K+].[K+],,,,,,,,,,,2,,0.68,,0.2,,,,,,2,0.02,,True,Pd,,,,,,"1,1,1,2,2,2-hexamethyldisilane",,29.0,,,,,,70,,10.1002_ajoc.202100502,2,,10,,P,,12,1,,0.5,,1.6,,S,,,,,0,,10.1002_ajoc.202100502,,
