,Reactant SMILES,Reactant SMILES_2,Product SMILES,Product SMILES_2,Catalyst SMILES,Ligand SMILES,Solvent SMILES,Solvent SMILES_2,Additive SMILES,Additive SMILES_2,Additive SMILES_s2,Ref.(DOI),LED step 2,Number of Coordination Atoms 1,pdf name (don't include '.pdf'),L/M 1,S/C 1,Reaction Temperature/C step 2,Reaction Temperature/C,Ligand Name 2,Yield 3,dr 3,Central Metal of Catalyst 2,dr 1,Ligand 2 Type,Product Name 3,Additive 2 step 2,Ammount of additive 1,Product 1 R or S,ee 3,Ammount of additive 2,(Pre)Catalyst Name 2,"Molecular Sieve(3A, 4A, 5A)",Yield 1,Solvent 1 ammount(mL),Charge of Ligand 1,Charge of Ligand 2,Ammount of additive 1 step 2,Central Metal of Catalyst 1,Ligand 1 Type,Pre catalyst 2(True or False),Ammount of reactant 1(mmol),Ammount of Molecular Sieve(mg),Reaction Time/h,LED,Pre catalyst 1(True or False),dr 2,Reaction ID,Yield 2,Valence of Central Metal 1,"Other information(use ""-"" to split, eg. 'property1-property2')",Product 2 R or S,Solvent 2 ammount(mL),Type of Coordination Atoms 1,L/M 2,Pressure/atm,Number of Coordination Atoms 2,Valence of Central Metal 2,Type of Coordination Atoms 2,Reaction Time/h step 2,ee 1,S/C 2,Ammount of additive 2 step 2,ee 2,Reaction Type,Product 3 R or S,Solvent Ratio,Ammount of reactant 2(mmol)
10,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=C(C)C=C3,C=C(C)C#C[Si](C)(C(C)(C)C)C,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@@]3(C#C[Si](C)(C(C)(C)C)C)C)C4=C3C=C(C)C=C4,,FC1=C(F)C2=C([C@H]3C=C(C)[C@@H]2C=C3C)C(F)=C1F.FC4=C(F)C5=C([C@H]6C=C(C)[C@@H]5C=C6C)C(F)=C4F.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,"π,π,Cl,Ir",10.1002_adsc.201701378,,20,,80,,,,,,,,,0.01,"1R,3S",,0.02,,,0.95,0.8,,,,Ir,2.0,,0.2,,48,,False,,11,,1,,,,,,,,,,,0.99,,,,1,,,0.3
11,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=C(OC)C=C3,C=C(C)C#C[Si](C)(C(C)(C)C)C,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@@]3(C#C[Si](C)(C(C)(C)C)C)C)C4=C3C=C(OC)C=C4,,FC1=C(F)C2=C([C@H]3C=C(C)[C@@H]2C=C3C)C(F)=C1F.FC4=C(F)C5=C([C@H]6C=C(C)[C@@H]5C=C6C)C(F)=C4F.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,"π,π,Cl,Ir",10.1002_adsc.201701378,,20,,80,,,,,,,,,0.01,"1R,3S",,0.02,,,0.39,0.8,,,,Ir,2.0,,0.2,,48,,False,,12,,1,,,,,,,,,,,0.995,,,,1,,,0.3
12,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=C(F)C=C3,C=C(C)C#C[Si](C)(C(C)(C)C)C,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@@]3(C#C[Si](C)(C(C)(C)C)C)C)C4=C3C=C(F)C=C4,,FC1=C(F)C2=C([C@H]3C=C(C)[C@@H]2C=C3C)C(F)=C1F.FC4=C(F)C5=C([C@H]6C=C(C)[C@@H]5C=C6C)C(F)=C4F.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,"π,π,Cl,Ir",10.1002_adsc.201701378,,20,,80,,,,,,,,,0.03,"1R,3S",,0.02,,,0.94,0.8,,,,Ir,2.0,,0.2,,48,,False,,13,,1,,,,,,,,,,,0.99,,,,1,,,0.3
13,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=C(Cl)C=C3,C=C(C)C#C[Si](C)(C(C)(C)C)C,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@@]3(C#C[Si](C)(C(C)(C)C)C)C)C4=C3C=C(Cl)C=C4,,FC1=C(F)C2=C([C@H]3C=C(C)[C@@H]2C=C3C)C(F)=C1F.FC4=C(F)C5=C([C@H]6C=C(C)[C@@H]5C=C6C)C(F)=C4F.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,"π,π,Cl,Ir",10.1002_adsc.201701378,,20,,80,,,,,,,,,0.01,"1R,3S",,0.02,,,0.89,0.8,,,,Ir,2.0,,0.2,,72,,False,,14,,1,,,,,,,,,,,0.99,,,,1,,,0.3
14,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=CC(C)=C3,C=C(C)C#C[Si](C)(C(C)(C)C)C,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@@]3(C#C[Si](C)(C(C)(C)C)C)C)C4=C3C=CC(C)=C4,,FC1=C(F)C2=C([C@H]3C=C(C)[C@@H]2C=C3C)C(F)=C1F.FC4=C(F)C5=C([C@H]6C=C(C)[C@@H]5C=C6C)C(F)=C4F.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,"π,π,Cl,Ir",10.1002_adsc.201701378,,20,,80,,,,,,,,,0.01,"1R,3S",,0.02,,,0.87,0.8,,,,Ir,2.0,,0.2,,48,,False,,15,,1,,,,,,,,,,,0.995,,,,1,,,0.3
15,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=CC(OC)=C3,C=C(C)C#C[Si](C)(C(C)(C)C)C,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@@]3(C#C[Si](C)(C(C)(C)C)C)C)C4=C3C=CC(OC)=C4,,FC1=C(F)C2=C([C@H]3C=C(C)[C@@H]2C=C3C)C(F)=C1F.FC4=C(F)C5=C([C@H]6C=C(C)[C@@H]5C=C6C)C(F)=C4F.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,"π,π,Cl,Ir",10.1002_adsc.201701378,,20,,80,,,,,,,,,0.01,"1R,3S",,0.02,,,0.72,0.8,,,,Ir,2.0,,0.2,,48,,False,,16,,1,,,,,,,,,,,0.995,,,,1,,,0.3
16,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=CC(Cl)=C3,C=C(C)C#C[Si](C)(C(C)(C)C)C,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@@]3(C#C[Si](C)(C(C)(C)C)C)C)C4=C3C=CC(Cl)=C4,,FC1=C(F)C2=C([C@H]3C=C(C)[C@@H]2C=C3C)C(F)=C1F.FC4=C(F)C5=C([C@H]6C=C(C)[C@@H]5C=C6C)C(F)=C4F.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,"π,π,Cl,Ir",10.1002_adsc.201701378,,20,,80,,,,,,,,,0.01,"1R,3S",,0.02,,,0.84,0.8,,,,Ir,2.0,,0.2,,48,,False,,17,,1,,,,,,,,,,,0.995,,,,1,,,0.3
17,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=CC=C3,C[Si](C(C)(C)C)(C)C#CC(CC/C=C(C)\C)=C,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@@]3(C#C[Si](C)(C(C)(C)C)C)CC/C=C(C)/C)C4=C3C=CC=C4,,FC1=C(F)C2=C([C@H]3C=C(C)[C@@H]2C=C3C)C(F)=C1F.FC4=C(F)C5=C([C@H]6C=C(C)[C@@H]5C=C6C)C(F)=C4F.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,"π,π,Cl,Ir",10.1002_adsc.201701378,,20,,80,,,,,,,,,0.01,"1R,3S",,0.02,,,0.96,0.8,,,,Ir,2.0,,0.2,,48,,False,,18,,1,,,,,,,,,,,0.98,,,,1,,,0.3
18,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=CC=C3,C[Si](C(C)(C)C)(C)C#CC(CCC1=CC=CC=C1)=C,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@@]3(C#C[Si](C)(C(C)(C)C)C)CCC4=CC=CC=C4)C5=C3C=CC=C5,,FC1=C(F)C2=C([C@H]3C=C(C)[C@@H]2C=C3C)C(F)=C1F.FC4=C(F)C5=C([C@H]6C=C(C)[C@@H]5C=C6C)C(F)=C4F.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,"π,π,Cl,Ir",10.1002_adsc.201701378,,20,,80,,,,,,,,,0.01,"1R,3S",,0.02,,,0.42,0.8,,,,Ir,2.0,,0.2,,48,,False,,19,,1,,,,,,,,,,,0.995,,,,1,,,0.3
19,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=CC=C3,C[Si](C(C)(C)C)(C)C#CC(COC)=C,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@@]3(C#C[Si](C)(C(C)(C)C)C)COC)C4=C3C=CC=C4,,FC1=C(F)C2=C([C@H]3C=C(C)[C@@H]2C=C3C)C(F)=C1F.FC4=C(F)C5=C([C@H]6C=C(C)[C@@H]5C=C6C)C(F)=C4F.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,"π,π,Cl,Ir",10.1002_adsc.201701378,,20,,80,,,,,,,,,0.01,"1R,3S",,0.02,,,0.37,0.8,,,,Ir,2.0,,0.2,,48,,False,,20,,1,,,,,,,,,,,0.995,,,,1,,,0.3
20,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=CC=C3,C[Si](C(C)(C)C)(C)C#C/C(C)=C/COC,O=C(N1)C2=C(C=CC=C2)[C@@]1(C(COC)[C@@]3(C#C[Si](C)(C(C)(C)C)C)C)C4=C3C=CC=C4,,FC1=C(F)C2=C([C@H]3C=C(C)[C@@H]2C=C3C)C(F)=C1F.FC4=C(F)C5=C([C@H]6C=C(C)[C@@H]5C=C6C)C(F)=C4F.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,"π,π,Cl,Ir",10.1002_adsc.201701378,,20,,80,,,,,,,,,0.01,"1R,3S",,0.02,,,0.91,0.8,,,,Ir,2.0,,0.2,,48,,False,,21,,1,,,,,,,,,,,0.99,,,,1,,,0.3
21,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=CC=C3,C[Si](C)(C(C)(C)C)C#CC=C,C[Si](C)(C(C)(C)C)C1=C(C=C)C2=C(C13C(C=CC=C4)=C4C(N3)=O)C=CC=C2,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@@H]3C#C[Si](C)(C(C)(C)C)C)C4=C3C=CC=C4,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,,10.1002_adsc.201701378,,20,,80,,,,,,,,,0.005,,,0.01,,,0.43,0.4,,,,Ir,,,0.1,,20,,False,,22,0.0,1,,"1R,3S",,,,,,,,,,,,,2,,,0.15
22,OC1(C(C=CC=C2)=C2C(N1)=O)C3=CC=CC=C3,C[Si](C)(C(C)(C)C)C#CCC(C)=C,O=C(N1)C2=C(C=CC=C2)[C@@]1(C[C@]3(C)CC#C[Si](C)(C(C)(C)C)C)C4=C3C=CC=C4,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,N1(CC2)CCN2CC1,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,10.1002_adsc.201701378,,,10.1002_adsc.201701378,,20,,80,,,,,,,,,0.005,"1R,3S",,0.01,,,0.0,0.4,,,,Ir,,,0.1,,20,,False,,23,,1,,,,,,,,,,,,,,,2,,,0.15
