Unnamed: 0,Reactant SMILES,Reactant SMILES_2,Product SMILES,Product SMILES_2,Catalyst SMILES,Ligand SMILES,Solvent SMILES,Solvent SMILES_2,Additive SMILES,Additive SMILES_2,Additive SMILES_s2,Yield 2,ee 3,Product 2 R or S,Pre catalyst 2(True or False),Ammount of additive 2,dr 3,Type of Coordination Atoms 2,Additive 2 step 2,L/M 1,L/M 2,Yield 1,Charge of Ligand 2,Ammount of reactant 1(mmol),Central Metal of Catalyst 2,Solvent Ratio,Pressure/atm,S/C 2,Solvent 2 ammount(mL),Valence of Central Metal 1,ee 1,Valence of Central Metal 2,Pre catalyst 1(True or False),Central Metal of Catalyst 1,Ligand Name 2,Ammount of additive 2 step 2,dr 2,Product 3 R or S,"Other information(use ""-"" to split, eg. 'property1-property2')",Reactant Name 2,Ligand 1 Type,Reaction ID,Additive 2,Additive 1 step 2,Reaction Temperature/C step 2,Product Name 2,Product Name 3,Reaction Temperature/C,(Pre)Catalyst Name 2,pdf name (don't include '.pdf'),Solvent 1 ammount(mL),dr 1,S/C 1,Ligand 2 Type,Type of Coordination Atoms 1,Ammount of additive 1 step 2,Reaction Time/h,Number of Coordination Atoms 1,Solvent 2,Ammount of additive 1,ee 2,Ammount of reactant 2(mmol),Reaction Time/h step 2,Product 1 R or S,LED,Number of Coordination Atoms 2,LED step 2,Ammount of Molecular Sieve(mg),Charge of Ligand 1,Reaction Type,Ref.(DOI),Yield 3,"Molecular Sieve(3A, 4A, 5A)"
10,Cc1cnc(-n2ccc3c(Br)cccc32)nc1,CN1C(=O)C=CC1=O,Cc1cnc(-n2c([C@@H]3CC(=O)N(C)C3=O)cc3c(Br)cccc32)nc1,,CC#N.CC#N.CC#N.CC1=C(C)C(C)([Co])C(C)=C1C,O=C(O)c1ccc2ccccc2c1-c1c(-c2ccccc2)ccc2ccccc12,OCC(F)(F)F,ClCCl,,CC(C)(C)[O-].[K+],,,,,,0.024,,,,2,,0.94,,0.2,,4,,,0.2,2,,,True,Co,,,,,,"1-methyl-1H-pyrrole-2,5-dione",,11,t-BuOK,,,,,20,,10.1002_ajoc.201900565,0.8,78:22,20,,O,,72,1,DCM,,,0.4,,S,,,,40.0,0,1,10.1002_ajoc.201900565,,MS13X
11,COc1cccc2c1ccn2-c1ncc(C)cn1,CN1C(=O)C=CC1=O,COc1cccc2c1cc([C@@H]1CC(=O)N(C)C1=O)n2-c1ncc(C)cn1,,CC#N.CC#N.CC#N.CC1=C(C)C(C)([Co])C(C)=C1C,O=C(O)c1ccc2ccccc2c1-c1c(-c2ccccc2)ccc2ccccc12,OCC(F)(F)F,ClCCl,,CC(C)(C)[O-].[K+],,,,,,0.024,,,,2,,0.69,,0.2,,4,,,0.2,2,,,True,Co,,,,,,"1-methyl-1H-pyrrole-2,5-dione",,12,t-BuOK,,,,,10,,10.1002_ajoc.201900565,0.8,82:18,20,,O,,72,1,DCM,,,0.4,,S,,,,40.0,0,1,10.1002_ajoc.201900565,,MS13X
12,Cc1cnc(-n2ccc3cccc(C)c32)nc1,CN1C(=O)C=CC1=O,Cc1cnc(-n2c([C@@H]3CC(=O)N(C)C3=O)cc3cccc(C)c32)nc1,,CC#N.CC#N.CC#N.CC1=C(C)C(C)([Co])C(C)=C1C,O=C(O)c1ccc2ccccc2c1-c1c(-c2ccccc2)ccc2ccccc12,OCC(F)(F)F,ClCCl,,CC(C)(C)[O-].[K+],,,,,,0.024,,,,2,,0.89,,0.2,,4,,,0.2,2,,,True,Co,,,,,,"1-methyl-1H-pyrrole-2,5-dione",,13,t-BuOK,,,,,20,,10.1002_ajoc.201900565,0.8,55:45,20,,O,,72,1,DCM,,,0.4,,S,,,,40.0,0,1,10.1002_ajoc.201900565,,MS13X
13,Cc1cnc(-n2ccc3cc(F)ccc32)nc1,CN1C(=O)C=CC1=O,Cc1cnc(-n2c([C@@H]3CC(=O)N(C)C3=O)cc3cc(F)ccc32)nc1,,CC#N.CC#N.CC#N.CC1=C(C)C(C)([Co])C(C)=C1C,O=C(O)c1ccc2ccccc2c1-c1c(-c2ccccc2)ccc2ccccc12,OCC(F)(F)F,ClCCl,,CC(C)(C)[O-].[K+],,,,,,0.024,,,,2,,0.61,,0.2,,4,,,0.2,2,,,True,Co,,,,,,"1-methyl-1H-pyrrole-2,5-dione",,14,t-BuOK,,,,,10,,10.1002_ajoc.201900565,0.8,80:20,20,,O,,72,1,DCM,,,0.4,,S,,,,40.0,0,1,10.1002_ajoc.201900565,,MS13X
14,Cc1ccc(-n2ccc3cc(Br)ccc32)nc1,CN1C(=O)C=CC1=O,Cc1cnc(-n2c([C@@H]3CC(=O)N(C)C3=O)cc3cc(Br)ccc32)nc1,,CC#N.CC#N.CC#N.CC1=C(C)C(C)([Co])C(C)=C1C,O=C(O)c1ccc2ccccc2c1-c1c(-c2ccccc2)ccc2ccccc12,OCC(F)(F)F,ClCCl,,CC(C)(C)[O-].[K+],,,,,,0.024,,,,2,,0.9,,0.2,,4,,,0.2,2,,,True,Co,,,,,,"1-methyl-1H-pyrrole-2,5-dione",,15,t-BuOK,,,,,20,,10.1002_ajoc.201900565,0.8,80:20,20,,O,,72,1,DCM,,,0.4,,S,,,,40.0,0,1,10.1002_ajoc.201900565,,MS13X
15,Cc1cnc(-n2ccc3cc(I)ccc32)nc1,CN1C(=O)C=CC1=O,Cc1cnc(-n2c([C@@H]3CC(=O)N(C)C3=O)cc3cc(I)ccc32)nc1,,CC#N.CC#N.CC#N.CC1=C(C)C(C)([Co])C(C)=C1C,O=C(O)c1ccc2ccccc2c1-c1c(-c2ccccc2)ccc2ccccc12,OCC(F)(F)F,ClCCl,,CC(C)(C)[O-].[K+],,,,,,0.024,,,,2,,0.88,,0.2,,4,,,0.2,2,,,True,Co,,,,,,"1-methyl-1H-pyrrole-2,5-dione",,16,t-BuOK,,,,,10,,10.1002_ajoc.201900565,0.8,81:19,20,,O,,72,1,DCM,,,0.4,,S,,,,40.0,0,1,10.1002_ajoc.201900565,,MS13X
16,COc1ccc2c(ccn2-c2ncc(C)cn2)c1,CN1C(=O)C=CC1=O,COc1ccc2c(c1)cc([C@@H]1CC(=O)N(C)C1=O)n2-c1ncc(C)cn1,,CC#N.CC#N.CC#N.CC1=C(C)C(C)([Co])C(C)=C1C,O=C(O)c1ccc2ccccc2c1-c1c(-c2ccccc2)ccc2ccccc12,OCC(F)(F)F,ClCCl,,CC(C)(C)[O-].[K+],,,,,,0.024,,,,2,,0.78,,0.2,,4,,,0.2,2,,,True,Co,,,,,,"1-methyl-1H-pyrrole-2,5-dione",,17,t-BuOK,,,,,20,,10.1002_ajoc.201900565,0.8,79:21,20,,O,,72,1,DCM,,,0.4,,S,,,,40.0,0,1,10.1002_ajoc.201900565,,MS13X
17,Cc1cnc(-n2ccc3ccc(Br)cc32)nc1,CN1C(=O)C=CC1=O,Cc1cnc(-n2c([C@@H]3CC(=O)N(C)C3=O)cc3ccc(Br)cc32)nc1,,CC#N.CC#N.CC#N.CC1=C(C)C(C)([Co])C(C)=C1C,O=C(O)c1ccc2ccccc2c1-c1c(-c2ccccc2)ccc2ccccc12,OCC(F)(F)F,ClCCl,,CC(C)(C)[O-].[K+],,,,,,0.024,,,,2,,0.99,,0.2,,4,,,0.2,2,,,True,Co,,,,,,"1-methyl-1H-pyrrole-2,5-dione",,18,t-BuOK,,,,,20,,10.1002_ajoc.201900565,0.8,80:20,20,,O,,72,1,DCM,,,0.4,,S,,,,40.0,0,1,10.1002_ajoc.201900565,,MS13X
18,COc1ccc2ccn(-c3ncc(C)cn3)c2c1,CN1C(=O)C=CC1=O,COc1ccc2cc([C@@H]3CC(=O)N(C)C3=O)n(-c3ncc(C)cn3)c2c1,,CC#N.CC#N.CC#N.CC1=C(C)C(C)([Co])C(C)=C1C,O=C(O)c1ccc2ccccc2c1-c1c(-c2ccccc2)ccc2ccccc12,OCC(F)(F)F,ClCCl,,CC(C)(C)[O-].[K+],,,,,,0.024,,,,2,,0.87,,0.2,,4,,,0.2,2,,,True,Co,,,,,,"1-methyl-1H-pyrrole-2,5-dione",,19,t-BuOK,,,,,20,,10.1002_ajoc.201900565,0.8,88:23,20,,O,,72,1,DCM,,,0.4,,S,,,,40.0,0,1,10.1002_ajoc.201900565,,MS13X
19,Cc1cnc(-n2ccc3ccccc32)nc1,CCN1C(=O)C=CC1=O,CCN1C(=O)C[C@@H](c2cc3ccccc3n2-c2ncc(C)cn2)C1=O,,CC#N.CC#N.CC#N.CC1=C(C)C(C)([Co])C(C)=C1C,O=C(O)c1ccc2ccccc2c1-c1c(-c2ccccc2)ccc2ccccc12,OCC(F)(F)F,ClCCl,,CC(C)(C)[O-].[K+],,,,,,0.024,,,,2,,0.8,,0.2,,4,,,0.2,2,,,True,Co,,,,,,"1-ethyl-1H-pyrrole-2,5-dione",,20,t-BuOK,,,,,10,,10.1002_ajoc.201900565,0.8,81:19,20,,O,,72,1,DCM,,,0.4,,S,,,,40.0,0,1,10.1002_ajoc.201900565,,MS13X
20,Cc1cnc(-n2ccc3ccccc32)nc1,O=C1C=CC(=O)N1Cc1ccccc1,Cc1cnc(-n2c([C@@H]3CC(=O)N(Cc4ccccc4)C3=O)cc3ccccc32)nc1,,CC#N.CC#N.CC#N.CC1=C(C)C(C)([Co])C(C)=C1C,O=C(O)c1ccc2ccccc2c1-c1c(-c2ccccc2)ccc2ccccc12,OCC(F)(F)F,ClCCl,,CC(C)(C)[O-].[K+],,,,,,0.024,,,,2,,0.29,,0.2,,4,,,0.2,2,,,True,Co,,,,,,"1-benzyl-1H-pyrrole-2,5-dione",,21,t-BuOK,,,,,20,,10.1002_ajoc.201900565,0.8,77:23,20,,O,,72,1,DCM,,,0.4,,S,,,,40.0,0,1,10.1002_ajoc.201900565,,MS13X
